YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 04 09 17 00 290  4.0  4.0 99.00 99.00 99.00 999 1012.2  20.6  21.7 999.0 99.0  0.70
2005 04 09 18 00 270  6.0  7.0 99.00 99.00 99.00 999 1011.9  20.6  21.8 999.0 99.0  1.36
2005 04 09 19 00 280  7.0  8.0 99.00 99.00 99.00 999 1011.8  20.6  22.4 999.0 99.0  2.02
2005 04 09 20 00 280  7.0  8.0 99.00 99.00 99.00 999 1011.4  20.9  22.5 999.0 99.0  2.27
2005 04 09 21 00 280  7.0  9.0 99.00 99.00 99.00 999 1011.2  21.3  22.8 999.0 99.0  1.95
2005 04 09 22 00 290  7.0  7.0 99.00 99.00 99.00 999 1011.4  21.4  23.1 999.0 99.0  1.55
2005 04 09 23 00 300  6.0  7.0 99.00 99.00 99.00 999 1011.4  21.3  22.9 999.0 99.0  1.11
2005 04 10 00 00 320  5.0  6.0 99.00 99.00 99.00 999 1012.0  21.4  22.7 999.0 99.0  0.67
2005 04 10 01 00 330  4.0  5.0 99.00 99.00 99.00 999 1012.7  21.4  22.6 999.0 99.0  0.29
2005 04 10 02 00  20  4.0  5.0 99.00 99.00 99.00 999 1013.8  21.3  22.5 999.0 99.0 -0.03
2005 04 10 03 00  80  3.0  4.0 99.00 99.00 99.00 999 1014.4  20.4  22.7 999.0 99.0 -0.30
2005 04 10 04 00  80  4.0  5.0 99.00 99.00 99.00 999 1014.8  20.0  22.8 999.0 99.0 -0.51
2005 04 10 05 00  70  4.0  5.0 99.00 99.00 99.00 999 1015.2  19.3  22.7 999.0 99.0 -0.49
2005 04 10 06 00  80  4.0  4.0 99.00 99.00 99.00 999 1015.0  18.5  22.5 999.0 99.0 -0.14
2005 04 10 07 00  80  4.0  5.0 99.00 99.00 99.00 999 1014.6  18.0  22.3 999.0 99.0  0.35
2005 04 10 08 00  90  2.0  2.0 99.00 99.00 99.00 999 1014.7  17.8  22.1 999.0 99.0  0.96
2005 04 10 09 00  60  2.0  3.0 99.00 99.00 99.00 999 1014.9  17.5  21.9 999.0 99.0  1.35
